Date,Open,High,Low,Close,Adj Close,Volume
19/6/2015,60.5,60.560001,58.880001,59.610001,59.610001,181875
21/6/2015,null,null,null,null,null,null
22/6/2015,59.439999,60.299999,58.93,59.68,59.68,116656
23/6/2015,60.209999,61.490002,59.549999,61.009998,61.009998,255306
24/6/2015,61.139999,61.57,59.799999,60.27,60.27,336224
25/6/2015,60.220001,60.459999,59.43,59.700001,59.700001,312985
26/6/2015,59.66,59.959999,58.759998,59.630001,59.630001,222341
28/6/2015,null,null,null,null,null,null
29/6/2015,58.84,59.27,58.040001,58.330002,58.330002,231957
30/6/2015,58.27,59.689999,57.939999,59.470001,59.470001,286035
1/7/2015,58.98,58.98,56.68,56.959999,56.959999,282475
2/7/2015,56.869999,57.950001,56.5,56.93,56.93,373405
5/7/2015,null,null,null,null,null,null
6/7/2015,54.900002,55.34,52.41,52.529999,52.529999,297050
7/7/2015,52.75,53.43,50.580002,52.330002,52.330002,540608
8/7/2015,52.91,52.959999,50.91,51.650002,51.650002,527267
9/7/2015,51.830002,53.540001,51.48,52.779999,52.779999,434752
10/7/2015,52.48,53.889999,51.959999,52.740002,52.740002,382334
12/7/2015,null,null,null,null,null,null
13/7/2015,52.150002,53.169998,51.259998,52.200001,52.200001,349075
14/7/2015,52,53.43,50.880001,53.040001,53.040001,359477
15/7/2015,53.400002,53.5,51.209999,51.41,51.41,422756
16/7/2015,51.619999,52.169998,50.84,50.91,50.91,334563
17/7/2015,50.91,51.23,50.139999,50.889999,50.889999,319167
19/7/2015,null,null,null,null,null,null
20/7/2015,50.759998,51.259998,49.849998,50.150002,50.150002,203485
21/7/2015,49.950001,51.02,49.77,50.360001,50.360001,102597
22/7/2015,50.709999,50.709999,49.040001,49.189999,49.189999,254321
23/7/2015,49.23,49.630001,48.209999,48.450001,48.450001,347986
24/7/2015,48.790001,49.029999,47.720001,48.139999,48.139999,316060
26/7/2015,null,null,null,null,null,null
27/7/2015,48,48.200001,46.91,47.389999,47.389999,278233
28/7/2015,47.02,48.439999,46.68,47.98,47.98,273614
29/7/2015,47.810001,49.52,47.389999,48.790001,48.790001,338107
30/7/2015,48.830002,49.360001,48.34,48.52,48.52,366893
31/7/2015,48.470001,48.619999,46.700001,47.119999,47.119999,247662
2/8/2015,null,null,null,null,null,null
3/8/2015,46.860001,46.939999,45.080002,45.169998,45.169998,334474
4/8/2015,45.349998,46.23,45.290001,45.740002,45.740002,371085
5/8/2015,45.959999,46.700001,44.830002,45.150002,45.150002,285786
6/8/2015,45.16,45.27,44.200001,44.66,44.66,367326
7/8/2015,44.82,45.16,43.700001,43.869999,43.869999,360977
9/8/2015,null,null,null,null,null,null
10/8/2015,43.580002,45.009998,43.349998,44.959999,44.959999,400070
11/8/2015,44.810001,45.34,42.689999,43.080002,43.080002,491433
12/8/2015,43.27,43.869999,42.799999,43.299999,43.299999,538005
13/8/2015,43.34,43.720001,41.91,42.23,42.23,492271
14/8/2015,42.23,42.959999,41.349998,42.5,42.5,420146
16/8/2015,null,null,null,null,null,null
17/8/2015,42.18,42.689999,41.639999,41.869999,41.869999,317211
18/8/2015,41.880001,42.900002,41.43,42.619999,42.619999,314275
19/8/2015,42.41,42.68,40.400002,40.799999,40.799999,200185
20/8/2015,40.580002,41.48,40.209999,41.139999,41.139999,107578
21/8/2015,41.029999,41.400002,39.860001,40.450001,40.450001,380433
23/8/2015,null,null,null,null,null,null
24/8/2015,40.299999,40.470001,37.75,38.240002,38.240002,377181
25/8/2015,38.18,39.889999,38.16,39.310001,39.310001,468366
26/8/2015,39.689999,39.860001,38.52,38.599998,38.599998,375650
27/8/2015,38.959999,42.860001,38.950001,42.560001,42.560001,368722
28/8/2015,42.68,45.900002,41.779999,45.220001,45.220001,533682
30/8/2015,null,null,null,null,null,null
31/8/2015,45,49.330002,43.599998,49.200001,49.200001,666328
1/9/2015,48.099998,48.869999,44.150002,45.41,45.41,757503
2/9/2015,44.259998,46.77,43.209999,46.25,46.25,713418
3/9/2015,46.110001,48.419998,45.650002,46.75,46.75,689301
4/9/2015,46.68,47.23,45.610001,46.049999,46.049999,539450
6/9/2015,null,null,null,null,null,null
8/9/2015,45.82,46.41,44.139999,45.939999,45.939999,385631
9/9/2015,45.790001,46.259998,44.049999,44.150002,44.150002,508815
10/9/2015,44.16,46.040001,43.360001,45.919998,45.919998,422735
11/9/2015,45.709999,45.880001,44.16,44.630001,44.630001,498992
13/9/2015,null,null,null,null,null,null
14/9/2015,44.779999,44.970001,43.59,44,44,395838
15/9/2015,44.110001,45.25,43.919998,44.59,44.59,326269
16/9/2015,45.16,47.349998,44.82,47.150002,47.150002,335953
17/9/2015,47.130001,47.709999,46.330002,46.900002,46.900002,421981
18/9/2015,46.889999,47.029999,44.240002,44.68,44.68,366390
20/9/2015,null,null,null,null,null,null
21/9/2015,44.970001,46.740002,44.689999,46.68,46.68,211301
22/9/2015,46.450001,46.48,45.139999,45.830002,45.830002,104528
23/9/2015,46.540001,47.150002,44.41,44.48,44.48,345875
24/9/2015,44.619999,45.18,43.709999,44.91,44.91,411957
25/9/2015,45.049999,46.380001,44.860001,45.700001,45.700001,371976
27/9/2015,null,null,null,null,null,null
28/9/2015,45.380001,45.5,44.299999,44.43,44.43,338622
29/9/2015,44.5,45.700001,44.299999,45.23,45.23,273906
30/9/2015,44.919998,45.849998,44.68,45.09,45.09,265176
1/10/2015,45.380001,47.099998,44.630001,44.740002,44.740002,355853
2/10/2015,45.07,45.810001,43.970001,45.540001,45.540001,478979
4/10/2015,null,null,null,null,null,null
5/10/2015,45.650002,46.939999,45.209999,46.259998,46.259998,420740
6/10/2015,46.200001,49.080002,45.73,48.529999,48.529999,323061
7/10/2015,49,49.709999,47.700001,47.810001,47.810001,453101
8/10/2015,48.110001,50.07,47.759998,49.43,49.43,547488
9/10/2015,49.689999,50.919998,49.169998,49.630001,49.630001,509760
11/10/2015,null,null,null,null,null,null
12/10/2015,49.509998,50.130001,47.040001,47.099998,47.099998,508680
13/10/2015,47.459999,48.43,46.439999,46.66,46.66,408663
14/10/2015,46.689999,46.959999,45.939999,46.639999,46.639999,465388
15/10/2015,46.279999,47.02,45.23,46.380001,46.380001,348241
16/10/2015,46.869999,47.5,46.16,47.259998,47.259998,370940
18/10/2015,null,null,null,null,null,null
19/10/2015,47.27,47.490002,45.849998,45.889999,45.889999,198127
20/10/2015,46.25,46.52,45.23,45.549999,45.549999,125840
21/10/2015,45.880001,46.080002,44.860001,45.200001,45.200001,361314
22/10/2015,45.27,46.099998,44.900002,45.380001,45.380001,384288
23/10/2015,45.439999,45.75,44.200001,44.599998,44.599998,322742
25/10/2015,null,null,null,null,null,null
26/10/2015,44.740002,44.939999,43.639999,43.98,43.98,406577
27/10/2015,43.779999,43.91,42.580002,43.200001,43.200001,302084
28/10/2015,43.439999,46.220001,43.060001,45.939999,45.939999,370825
29/10/2015,46.060001,46.790001,45.16,46.060001,46.060001,521518
30/10/2015,45.740002,47.029999,45.48,46.59,46.59,436513
1/11/2015,null,null,null,null,null,null
2/11/2015,46.43,46.73,45.560001,46.139999,46.139999,363307
3/11/2015,46.110001,48.360001,45.959999,47.900002,47.900002,305518
4/11/2015,47.740002,48.279999,46.169998,46.32,46.32,434574
5/11/2015,46.57,46.650002,45.119999,45.200001,45.200001,459307
6/11/2015,45.41,45.639999,44.110001,44.290001,44.290001,437646
8/11/2015,null,null,null,null,null,null
9/11/2015,44.52,45.119999,43.639999,43.869999,43.869999,448133
10/11/2015,44.099998,44.759998,43.57,44.209999,44.209999,487992
11/11/2015,43.630001,44.110001,42.619999,42.93,42.93,445973
12/11/2015,43.049999,43.330002,41.540001,41.75,41.75,502371
13/11/2015,41.610001,42.84,40.220001,40.740002,40.740002,545351
15/11/2015,null,null,null,null,null,null
16/11/2015,40.919998,42.25,40.060001,41.740002,41.740002,480893
17/11/2015,41.959999,42.029999,40.580002,40.669998,40.669998,535179
18/11/2015,41.110001,41.549999,39.91,40.75,40.75,363714
19/11/2015,40.720001,41.049999,39.889999,40.540001,40.540001,251518
20/11/2015,40.540001,40.990002,38.990002,40.389999,40.389999,131356
22/11/2015,null,null,null,null,null,null
23/11/2015,41.490002,42.75,40.41,41.75,41.75,432642
24/11/2015,42.040001,43.459999,41.860001,42.869999,42.869999,516190
25/11/2015,42.689999,43.25,41.720001,43.040001,43.040001,430304
27/11/2015,43.25,43.299999,41.669998,41.709999,41.709999,383158
29/11/2015,null,null,null,null,null,null
30/11/2015,41.77,42.610001,41.5,41.650002,41.650002,316475
1/12/2015,41.73,42.23,41.169998,41.849998,41.849998,369509
2/12/2015,41.689999,41.970001,39.84,39.939999,39.939999,415537
3/12/2015,40.150002,41.779999,40.07,41.080002,41.080002,545289
4/12/2015,41.310001,42,39.599998,39.970001,39.970001,496884
6/12/2015,null,null,null,null,null,null
7/12/2015,40.099998,40.150002,37.5,37.650002,37.650002,510758
8/12/2015,37.68,38.580002,36.639999,37.509998,37.509998,635413
9/12/2015,37.860001,38.990002,36.869999,37.16,37.16,767184
10/12/2015,37.27,37.540001,36.380001,36.759998,36.759998,646166
11/12/2015,36.630001,36.84,35.16,35.619999,35.619999,513940
13/12/2015,null,null,null,null,null,null
14/12/2015,35.400002,36.700001,34.529999,36.310001,36.310001,505406
15/12/2015,36.32,37.880001,36.029999,37.349998,37.349998,550476
16/12/2015,36.790001,37.349998,35.290001,35.52,35.52,474159
17/12/2015,35.799999,35.84,34.630001,34.950001,34.950001,402967
18/12/2015,34.869999,35.57,34.290001,34.73,34.73,196227
20/12/2015,null,null,null,null,null,null
21/12/2015,34.580002,34.860001,33.98,34.740002,34.740002,116038
22/12/2015,35.799999,36.540001,35.66,36.139999,36.139999,298080
23/12/2015,36.470001,37.950001,36.279999,37.5,37.5,302263
24/12/2015,37.860001,38.279999,37.380001,38.099998,38.099998,374658
27/12/2015,null,null,null,null,null,null
28/12/2015,38,38.09,36.599998,36.810001,36.810001,205873
29/12/2015,36.700001,37.939999,36.66,37.869999,37.869999,220644
30/12/2015,37.360001,37.400002,36.400002,36.599998,36.599998,241945
31/12/2015,36.810001,37.790001,36.220001,37.040001,37.040001,267912
3/1/2016,null,null,null,null,null,null
4/1/2016,37.599998,38.389999,36.330002,36.759998,36.759998,283623
5/1/2016,36.900002,37.099998,35.740002,35.970001,35.970001,431985
6/1/2016,36.18,36.389999,33.77,33.970001,33.970001,410131
7/1/2016,34.09,34.259998,32.099998,33.27,33.27,563811
8/1/2016,33.299999,34.34,32.639999,33.16,33.16,617409
10/1/2016,null,null,null,null,null,null
11/1/2016,32.939999,33.200001,30.879999,31.41,31.41,596496
12/1/2016,31.110001,32.209999,29.93,30.440001,30.440001,648640
13/1/2016,30.540001,31.709999,30.1,30.48,30.48,627218
14/1/2016,30.6,31.77,30.280001,31.200001,31.200001,637903
15/1/2016,31.18,31.18,29.129999,29.42,29.42,537906
17/1/2016,null,null,null,null,null,null
18/1/2016,null,null,null,null,null,null
19/1/2016,29.200001,30.209999,28.209999,28.459999,28.459999,329094
20/1/2016,28.33,28.58,26.190001,26.549999,26.549999,188026
21/1/2016,28.35,30.25,27.870001,29.530001,29.530001,690039
22/1/2016,29.84,32.349998,29.530001,32.189999,32.189999,694040
24/1/2016,null,null,null,null,null,null
25/1/2016,32.049999,32.740002,29.68,30.34,30.34,636573
26/1/2016,29.809999,32.41,29.25,31.450001,31.450001,606892
27/1/2016,30.549999,32.84,30.139999,32.299999,32.299999,642432
28/1/2016,32.189999,34.82,31.74,33.220001,33.220001,738551
29/1/2016,33.700001,34.400002,32.650002,33.619999,33.619999,833378
31/1/2016,null,null,null,null,null,null
1/2/2016,33.830002,34.18,31.290001,31.620001,31.620001,618110
2/2/2016,31.370001,31.530001,29.57,29.879999,29.879999,595612
3/2/2016,29.75,32.75,29.4,32.279999,32.279999,602564
4/2/2016,32.709999,33.599998,31.530001,31.719999,31.719999,811699
5/2/2016,31.639999,32.450001,30.629999,30.889999,30.889999,696721
7/2/2016,null,null,null,null,null,null
8/2/2016,30.969999,31.379999,29.57,29.690001,29.690001,616531
9/2/2016,30.17,30.610001,27.74,27.940001,27.940001,603646
10/2/2016,28.360001,29.219999,27.24,27.450001,27.450001,738219
11/2/2016,27.34,27.48,26.049999,26.209999,26.209999,781280
12/2/2016,27.299999,29.66,26.950001,29.440001,29.440001,795965
14/2/2016,null,null,null,null,null,null
15/2/2016,null,null,null,null,null,null
16/2/2016,29.08,31.530001,28.700001,29.040001,29.040001,675157
17/2/2016,29.139999,31.49,28.73,30.66,30.66,651956
18/2/2016,31.35,31.98,30.27,30.77,30.77,578639
19/2/2016,30.6,30.73,29.049999,29.639999,29.639999,225497
21/2/2016,null,null,null,null,null,null
22/2/2016,29.719999,32.049999,29.48,31.48,31.48,103202
23/2/2016,33.34,33.529999,31.219999,31.870001,31.870001,521016
24/2/2016,31.280001,32.400002,30.559999,32.150002,32.150002,539379
25/2/2016,32.189999,33.490002,31.07,33.07,33.07,652245
26/2/2016,33.040001,34.689999,32.639999,32.779999,32.779999,611874
28/2/2016,null,null,null,null,null,null
29/2/2016,32.720001,33.98,32.32,33.75,33.75,646294
1/3/2016,33.900002,34.759998,33.369999,34.400002,34.400002,512468
2/3/2016,33.889999,35.169998,33.549999,34.66,34.66,566226
3/3/2016,34.73,35.32,34.189999,34.57,34.57,597834
4/3/2016,34.66,36.34,34.400002,35.919998,35.919998,512962
6/3/2016,null,null,null,null,null,null
7/3/2016,36.200001,38.110001,36.09,37.900002,37.900002,578290
8/3/2016,37.939999,38.389999,36.119999,36.5,36.5,709870
9/3/2016,36.360001,38.509998,36.240002,38.290001,38.290001,706933
10/3/2016,38.169998,38.48,37.209999,37.84,37.84,740632
11/3/2016,37.990002,39.02,37.919998,38.5,38.5,701435
13/3/2016,null,null,null,null,null,null
14/3/2016,38.169998,38.77,36.68,37.18,37.18,564791
15/3/2016,37.369999,37.400002,35.959999,36.34,36.34,489938
16/3/2016,36.740002,38.630001,36.610001,38.459999,38.459999,446100
17/3/2016,38.59,40.360001,38.470001,40.200001,40.200001,494174
18/3/2016,40.25,41.200001,39.150002,39.439999,39.439999,298013
20/3/2016,null,null,null,null,null,null
21/3/2016,39.060001,40.299999,38.610001,39.91,39.91,130151
22/3/2016,41.59,41.900002,40.77,41.450001,41.450001,479337
23/3/2016,41.189999,41.34,39.669998,39.790001,39.790001,463693
24/3/2016,39.73,39.77,38.330002,39.459999,39.459999,492003
27/3/2016,null,null,null,null,null,null
28/3/2016,39.549999,40.139999,38.860001,39.389999,39.389999,495168
29/3/2016,39.32,39.48,37.91,38.279999,38.279999,299775
30/3/2016,38.52,39.849998,38.139999,38.32,38.32,488032
31/3/2016,38.299999,39.040001,37.57,38.34,38.34,542469
1/4/2016,38.139999,38.560001,36.630001,36.790001,36.790001,532152
3/4/2016,null,null,null,null,null,null
4/4/2016,36.610001,37.209999,35.459999,35.700001,35.700001,547190
5/4/2016,35.5,36.580002,35.240002,35.889999,35.889999,549477
6/4/2016,36.52,37.900002,36.43,37.75,37.75,485543
7/4/2016,37.759998,38.299999,36.689999,37.259998,37.259998,751048
8/4/2016,37.52,39.84,37.450001,39.720001,39.720001,626749
10/4/2016,null,null,null,null,null,null
11/4/2016,39.720001,40.75,39.25,40.360001,40.360001,817230
12/4/2016,40.349998,42.25,40.09,42.169998,42.169998,679351
13/4/2016,41.630001,42.419998,41.240002,41.759998,41.759998,796837
14/4/2016,41.540001,42.16,40.84,41.5,41.5,730437
15/4/2016,41.43,41.73,39.98,40.360001,40.360001,488614
17/4/2016,null,null,null,null,null,null
18/4/2016,38.75,40.240002,37.610001,39.779999,39.779999,520146
19/4/2016,40.040001,41.529999,39.580002,41.080002,41.080002,342463
20/4/2016,40.799999,42.91,39.849998,42.630001,42.630001,101734
21/4/2016,43.970001,44.490002,43.049999,43.18,43.18,796240
22/4/2016,43.419998,44.450001,43.110001,43.73,43.73,671103
24/4/2016,null,null,null,null,null,null
25/4/2016,43.75,44.040001,42.580002,42.639999,42.639999,575107
26/4/2016,42.959999,44.830002,42.5,44.040001,44.040001,606383
27/4/2016,44.639999,45.619999,43.77,45.330002,45.330002,564392
28/4/2016,45.299999,46.139999,44.939999,46.029999,46.029999,648028
29/4/2016,45.900002,46.779999,45.240002,45.919998,45.919998,487412
1/5/2016,null,null,null,null,null,null
2/5/2016,45.900002,46.150002,44.540001,44.779999,44.779999,598439
3/5/2016,44.919998,45.349998,43.32,43.650002,43.650002,464027
4/5/2016,43.849998,44.880001,43.220001,43.779999,43.779999,625551
5/5/2016,44.040001,46.07,43.959999,44.32,44.32,711125
6/5/2016,44.52,45.34,43.540001,44.66,44.66,746159
8/5/2016,null,null,null,null,null,null
9/5/2016,45,45.939999,43.240002,43.439999,43.439999,695306
10/5/2016,43.25,44.790001,43.029999,44.66,44.66,767568
11/5/2016,44.599998,46.360001,43.959999,46.23,46.23,709415
12/5/2016,46,47.02,45.610001,46.700001,46.700001,869957
13/5/2016,46.41,46.490002,45.75,46.209999,46.209999,715102
15/5/2016,null,null,null,null,null,null
16/5/2016,46.279999,47.98,46.150002,47.720001,47.720001,519363
17/5/2016,47.900002,48.759998,47.529999,48.310001,48.310001,550863
18/5/2016,48.529999,48.950001,47.75,48.189999,48.189999,470440
19/5/2016,47.869999,48.279999,46.73,48.16,48.16,343184
20/5/2016,48.200001,48.790001,47.439999,47.75,47.75,108816
22/5/2016,null,null,null,null,null,null
23/5/2016,48.459999,48.5,47.400002,48.080002,48.080002,538047
24/5/2016,48.080002,49.27,47.639999,48.619999,48.619999,475453
25/5/2016,49.09,49.75,48.650002,49.560001,49.560001,475965
26/5/2016,49.700001,50.209999,49.220001,49.48,49.48,550501
27/5/2016,49.310001,49.599998,48.689999,49.330002,49.330002,488465
29/5/2016,null,null,null,null,null,null
31/5/2016,49.540001,50.099998,48.810001,49.099998,49.099998,406386
1/6/2016,48.82,49.25,47.75,49.009998,49.009998,476988
2/6/2016,48.900002,49.470001,47.970001,49.169998,49.169998,568839
3/6/2016,49.040001,49.41,48.330002,48.619999,48.619999,564846
5/6/2016,null,null,null,null,null,null
6/6/2016,48.880001,49.900002,48.709999,49.689999,49.689999,481034
7/6/2016,49.709999,50.529999,49.439999,50.360001,50.360001,450472
8/6/2016,50.41,51.619999,50.32,51.23,51.23,542254
9/6/2016,51.450001,51.669998,50.23,50.560001,50.560001,656416
10/6/2016,50.470001,50.73,48.799999,49.07,49.07,560723
12/6/2016,null,null,null,null,null,null
13/6/2016,48.849998,49.279999,48.16,48.880001,48.880001,596119
14/6/2016,48.52,48.689999,47.84,48.490002,48.490002,506036
15/6/2016,47.900002,48.720001,47.279999,48.009998,48.009998,456144
16/6/2016,47.450001,47.75,45.91,46.209999,46.209999,527870
17/6/2016,45.990002,48.290001,45.830002,47.98,47.98,507910
19/6/2016,null,null,null,null,null,null
20/6/2016,48.290001,49.419998,48.139999,49.369999,49.369999,226653
21/6/2016,49.139999,49.32,48.16,48.849998,48.849998,98293
22/6/2016,50.220001,50.540001,48.400002,49.130001,49.130001,475407
23/6/2016,49.080002,50.23,49.080002,50.110001,50.110001,569939
24/6/2016,50.299999,50.450001,46.700001,47.639999,47.639999,401885
26/6/2016,null,null,null,null,null,null
27/6/2016,47.810001,47.959999,45.830002,46.330002,46.330002,649446
28/6/2016,46.59,48.18,46.540001,47.849998,47.849998,504613
29/6/2016,48.060001,50,47.98,49.880001,49.880001,498851
30/6/2016,49.549999,49.619999,48.169998,48.330002,48.330002,511476
1/7/2016,48.380001,49.299999,47.900002,48.990002,48.990002,508736
3/7/2016,null,null,null,null,null,null
5/7/2016,49.110001,49.349998,46.330002,46.599998,46.599998,405187
6/7/2016,46.830002,47.950001,45.919998,47.43,47.43,609194
7/7/2016,47.880001,48.25,44.869999,45.139999,45.139999,607663
8/7/2016,45.189999,45.970001,44.77,45.41,45.41,710893
10/7/2016,null,null,null,null,null,null
11/7/2016,45.07,45.77,44.419998,44.759998,44.759998,583078
12/7/2016,44.580002,46.93,44.509998,46.799999,46.799999,533657
13/7/2016,46.580002,46.709999,44.560001,44.75,44.75,658257
14/7/2016,45.139999,45.799999,44.950001,45.68,45.68,686245
15/7/2016,45.52,46.330002,45.049999,45.950001,45.950001,573761
17/7/2016,null,null,null,null,null,null
18/7/2016,46.119999,46.139999,44.860001,45.240002,45.240002,430256
19/7/2016,45.23,45.669998,44.529999,44.650002,44.650002,211393
20/7/2016,44.59,45.25,43.689999,44.939999,44.939999,128127
21/7/2016,45.650002,46.09,44.52,44.75,44.75,541014
22/7/2016,44.599998,44.970001,43.740002,44.189999,44.189999,432972
24/7/2016,null,null,null,null,null,null
25/7/2016,44.200001,44.369999,42.970001,43.130001,43.130001,428407
26/7/2016,43.07,43.389999,42.360001,42.919998,42.919998,389837
27/7/2016,42.66,43.200001,41.68,41.919998,41.919998,461324
28/7/2016,41.93,42.220001,41.040001,41.139999,41.139999,537390
29/7/2016,41.119999,41.669998,40.57,41.599998,41.599998,447913
31/7/2016,null,null,null,null,null,null
1/8/2016,41.349998,41.880001,39.82,40.060001,40.060001,478763
2/8/2016,40.080002,40.91,39.259998,39.509998,39.509998,533020
3/8/2016,39.700001,41.200001,39.189999,40.830002,40.830002,534512
4/8/2016,41.16,42.080002,40.43,41.93,41.93,655186
5/8/2016,41.84,42.099998,41.060001,41.799999,41.799999,598836
7/8/2016,null,null,null,null,null,null
8/8/2016,41.990002,43.389999,41.810001,43.02,43.02,550189
9/8/2016,42.830002,43.52,42.470001,42.77,42.77,562530
10/8/2016,42.740002,43.389999,41.419998,41.709999,41.709999,624703
11/8/2016,41.48,43.860001,41.099998,43.490002,43.490002,676148
12/8/2016,43.459999,44.779999,43.310001,44.490002,44.490002,682235
14/8/2016,null,null,null,null,null,null
15/8/2016,44.740002,45.93,44.380001,45.740002,45.740002,536081
16/8/2016,45.59,46.73,45.34,46.580002,46.580002,522526
17/8/2016,46.369999,46.950001,45.84,46.790001,46.790001,550440
18/8/2016,46.900002,48.380001,46.630001,48.220001,48.220001,563354
19/8/2016,48.330002,48.75,47.93,48.52,48.52,229277
21/8/2016,null,null,null,null,null,null
22/8/2016,48.400002,48.400002,46.75,47.049999,47.049999,162438
23/8/2016,47.389999,48.32,46.59,48.099998,48.099998,515256
24/8/2016,47.59,47.740002,46.450001,46.77,46.77,623904
25/8/2016,46.799999,47.459999,46.419998,47.330002,47.330002,603495
26/8/2016,47.369999,48.459999,46.939999,47.639999,47.639999,458816
28/8/2016,null,null,null,null,null,null
29/8/2016,47.220001,47.279999,46.619999,46.98,46.98,558344
30/8/2016,46.98,47.490002,46.209999,46.349998,46.349998,309254
31/8/2016,46.240002,46.41,44.509998,44.700001,44.700001,464449
1/9/2016,44.849998,45.080002,43,43.16,43.16,549007
2/9/2016,43.549999,44.669998,43.16,44.439999,44.439999,605003
4/9/2016,null,null,null,null,null,null
6/9/2016,44.150002,46.529999,43.84,44.830002,44.830002,576915
7/9/2016,44.849998,46.169998,44.549999,45.5,45.5,932145
8/9/2016,46.119999,47.75,45.77,47.619999,47.619999,572884
9/9/2016,47.360001,47.360001,45.560001,45.880001,45.880001,761943
11/9/2016,null,null,null,null,null,null
12/9/2016,45.57,46.509998,44.720001,46.290001,46.290001,688191
13/9/2016,46.060001,46.130001,44.77,44.900002,44.900002,745016
14/9/2016,45,45.330002,43.419998,43.580002,43.580002,657775
15/9/2016,43.700001,44.34,43.259998,43.91,43.91,705861
